ch,link_text,link_destination,domain,is_sublink
2.22,JCCD Standards (2nd ed),https://jccd.org.au/wp-content/uploads/2022/05/JCDD-Recommended-National-Standards-for-Working-with-Interpreters-in-Courts-and-Tribunals-second-edition.pdf,jccd.org.au,False
2.23,[1956] QWN 45,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1956050756&pubNum=5142&originatingDoc=Iea57bdf088bf11e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=06853e1a25444c6aae9a0f86c05684ca&contextData=(sc.Default)&comp=wlau,anzlaw.thomsonreuters.com,False
2.23,[1974] VR 398,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1974157656&pubNum=4888&originatingDoc=I259ffee0893311e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=518bd2ffa94945babb00005e693027e8&contextData=(sc.Default)&comp=wlau,anzlaw.thomsonreuters.com,False
2.23,[1979] VR 615,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1979090218&pubNum=4888&originatingDoc=Ieab332b0893311e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=59fb9796beba40eba4edad69fe7be1a3&contextData=(sc.Default)&comp=wlau,anzlaw.thomsonreuters.com,False
2.23,(1992) 29 NSWLR 29,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1992357936&pubNum=5138&originatingDoc=If1cad4e0881611e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=6ef14b38cf7b4c3fb616fef9db191c96&contextData=(sc.Default)&comp=wlau,anzlaw.thomsonreuters.com,False
2.23,[1972] 3 SASR 130,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1972095773&pubNum=4840&originatingDoc=I0b3ea0b088fc11e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=3aa512d0a71a435ba9fa68d39087a34e&contextData=(sc.Default)&comp=wlau,anzlaw.thomsonreuters.com,False
2.23,[1979] VR 615,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1979090218&pubNum=4888&originatingDoc=Ieab332b0893311e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=59fb9796beba40eba4edad69fe7be1a3&contextData=(sc.Default)&comp=wlau,anzlaw.thomsonreuters.com,False
2.23,[1974] VR 398,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1974157656&pubNum=4888&originatingDoc=I259ffee0893311e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=518bd2ffa94945babb00005e693027e8&contextData=(sc.Default)&comp=wlahttps://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1974157656&pubNum=4888&originatingDoc=I259ffee0893311e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=518bd2ffa94945babb00005e693027e8&contextData=(sc.Default)&comp=wlau,anzlaw.thomsonreuters.com,False
2.23,[1979] VR 615,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1979090218&pubNum=4888&originatingDoc=Ieab332b0893311e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=59fb9796beba40eba4edad69fe7be1a3&contextData=(sc.Default)&comp=wlau,anzlaw.thomsonreuters.com,False
2.23,(1981) 147 CLR 221,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1981173396&pubNum=3586&originatingDoc=I1e7914e087a711e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=54c51416a56c425a8d2f7f7f8a8a7d84&contextData=(sc.Default)&comp=wlau,anzlaw.thomsonreuters.com,False
2.23,(1981) 147 CLR 221; [1981] HCA 19,https://jade.io/article/66901,jade.io,True
2.23,(1928) 28 SR (NSW) 345,https://www.austlii.edu.au/cgi-bin/viewdoc/au/cases/nsw/NSWStRp/1928/9.html,austlii.edu.au,False
2.23,(1954) 91 CLR 300,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1954016783&pubNum=3586&originatingDoc=I1642da70879f11e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=8b9ff3624ff9437481383360d6100be3&contextData=(sc.Default)&comp=wlau,anzlaw.thomsonreuters.com,False
2.23, (1954) 91 CLR 300; [1954] HCA 14,https://jade.io/article/64967,jade.io,True
2.23, (Aston v The Queen [2019] VSCA 225,https://jade.io/article/669810,jade.io,False
2.23,[1956] AC 256,https://www.iclr.co.uk/document/1950030987/casereport_84136/html,iclr.co.uk,False
2.23,(1944) 61 WN (NSW) 134,https://anzlaw.thomsonreuters.com/Document/I169c9e50880f11e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,anzlaw.thomsonreuters.com,False
2.23,[2011] 2 Qd R 435,https://www.queenslandjudgments.com.au/case/id/507234,queenslandjudgments.com.au,False
2.23,[1992] Crim LR 888,https://plus.lexis.com/apac/search/?pdmfid=1539278&crid=c792c7e4-1ea1-49fd-bdf2-d9a45b01c325&pdsearchterms=r%20v%20ely%20justices;%20ex%20parte%20burgess%20—%20%5B1993%5D%20cod%2021;%20%5B1992%5D%20crim%20lr%20888&pdtypeofsearch=searchboxclick&pdsearchtype=SearchBox&pdstartin=hlct:1:0&pdpsf=&pdqttype=and&pdquerytemplateid=&ecomp=c5cck&earg=pdsf&prid=67e32c3b-af69-430e-8c8d-daf2c9446653,plus.lexis.com,False
2.23,(1992) 29 NSWLR 29,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1992357936&pubNum=5138&originatingDoc=If1cad4e0881611e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=40f7d16776d74e58ab72955e30edfa9e&contextData=(sc.Default)&comp=wlau,anzlaw.thomsonreuters.com,False
2.23,(1968) 52 Cr App R 163,https://www.iclr.co.uk/document/1961003884/casereport_47981/html,iclr.co.uk,False
2.23,(1968) 52 Cr App R 218,https://www.iclr.co.uk/document/1961003974/casereport_26247/html,iclr.co.uk,False
2.23,(1961) 105 CLR 532,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1961017812&pubNum=3586&originatingDoc=I5323a71087a111e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=595cbff8e4c44e089be2d035c55f233f&contextData=(sc.Default)&comp=wlau,anzlaw.thomsonreuters.com,False
2.23,(1961) 105 CLR 532; [1961] HCA 54,https://jade.io/article/65568,jade.io,True
2.23,(1979) 21 SASR 596,https://anzlaw.thomsonreuters.com/Document/I897f303088f111e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,anzlaw.thomsonreuters.com,False
2.23,(1954) 91 CLR 300,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1954016783&pubNum=3586&originatingDoc=I1642da70879f11e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=2f62c6e6ea8646ef954c57ea259105d7&contextData=(sc.Default)&comp=wlau,anzlaw.thomsonreuters.com,False
2.23, (1954) 91 CLR 300; [1954] HCA 14,https://jade.io/article/64967,jade.io,True
2.23,(2007) 235 CLR 521,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=2014335232&pubNum=3586&originatingDoc=I9bb87b926c1211e88bc7d893198c00f1&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=686745d7334941a881edc57225dcbe5f&contextData=(sc.DocLink)&comp=wlau,anzlaw.thomsonreuters.com,False
2.23,[2007] HCA 59,https://www.hcourt.gov.au/sites/default/files/eresources/2007/HCA/59.pdf,hcourt.gov.au,False
2.23,[1962] 2 QB 245,https://www.iclr.co.uk/document/1961004016/casereport_61548/html,iclr.co.uk,False
2.23,(1981) 147 CLR 221,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1981173396&pubNum=3586&originatingDoc=I1e7914e087a711e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=47305ad6a9304191aa2707d72762a8eb&contextData=(sc.Default)&comp=wlau,anzlaw.thomsonreuters.com,False
2.23,(1981) 147 CLR 221; [1981] HCA 19,https://jade.io/article/66901,jade.io,True
2.23,[2018] QCA 272,https://www.queenslandjudgments.com.au/caselaw/qca/2018/272,queenslandjudgments.com.au,False
2.3,[2007] 2 Qd R 462,https://www.queenslandjudgments.com.au/case/id/505771,queenslandjudgments.com.au,False
2.3,[2007] 2 Qd R 462,https://www.queenslandjudgments.com.au/case/id/505771,queenslandjudgments.com.au,False
2.3,[2017] QCA 169,https://archive.sclqld.org.au/qjudgment/2017/QCA17-169.pdf,archive.sclqld.org.au,False
2.3,[2016] 2 Qd R 54,https://www.queenslandjudgments.com.au/case-download/id/512536,queenslandjudgments.com.au,False
2.3,[2007] 2 Qd R 462,https://www.queenslandjudgments.com.au/case/id/505771,queenslandjudgments.com.au,False
2.3,[2017] QCA 169,https://archive.sclqld.org.au/qjudgment/2017/QCA17-169.pdf,archive.sclqld.org.au,False
2.3,[2018] QCA 30,https://archive.sclqld.org.au/qjudgment/2018/QCA18-030.pdf,archive.sclqld.org.au,False
2.3,[1999] 2 Qd R 283,https://www.queenslandjudgments.com.au/case/id/506695,queenslandjudgments.com.au,False
2.3,(2007) 232 CLR 208,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=2014266713&pubNum=3586&originatingDoc=I7932aba087be11e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=f7299d8fb5e946a3ba181eeffd8f0ebf&contextData=(sc.Default)&comp=wlau,anzlaw.thomsonreuters.com,False
2.3,[2007] HCA 55,https://www.hcourt.gov.au/sites/default/files/eresources/2007/HCA/55.pdf,hcourt.gov.au,False
2.3,(2023) 16 QR 1,https://www.queenslandjudgments.com.au/case/id/513257,queenslandjudgments.com.au,False
2.3,[2018] QSC 283,https://archive.sclqld.org.au/qjudgment/2018/QSC18-283.pdf,archive.sclqld.org.au,False
2.3,[2007] 2 Qd R 462,https://www.queenslandjudgments.com.au/case/id/505771,queenslandjudgments.com.au,False
2.3,[2007] 2 Qd R 462,https://www.queenslandjudgments.com.au/case/id/505771,queenslandjudgments.com.au,False
2.3,[2017] QCA 257,https://archive.sclqld.org.au/qjudgment/2017/QCA17-257.pdf,archive.sclqld.org.au,False
2.4,(1981) 147 CLR 512,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1981032165&pubNum=3586&originatingDoc=I2343e36087a711e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=2f3283fb148245178bc37870b7b2f28c&contextData=(sc.Default)&comp=wlau,anzlaw.thomsonreuters.com,False
2.4,[1981] HCA 46,https://www.austlii.edu.au/cgi-bin/viewdoc/au/cases/cth/HCA/1981/46.html,austlii.edu.au,False
2.4,(1982) 61 FLR 440,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1982166377&pubNum=5542&originatingDoc=I6900e433816b11e8b22785ae5ff38a3b&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=26e305126b834b7a94bfd53b4f8b33af&contextData=(sc.Default)&comp=wlau,anzlaw.thomsonreuters.com,False
2.4, (1982) 61 FLR 440; [1982] FCA 2,https://jade.io/article/193093,jade.io,True
2.4,sherwood v Tasmania [2010] TASCCA 11,https://jade.io/article/217736,jade.io,False
2.4,(2010) 20 Tas R 375,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=2022910827&pubNum=5145&originatingDoc=I6c802e00890d11e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=5a7be0b609b14bb683e84c70670c2fdc&contextData=(sc.Default)&comp=wlau,anzlaw.thomsonreuters.com,False
2.4,(2013) 38 VR 659,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=2029925404&pubNum=4888&originatingDoc=I64e8ec80892211e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=a7a410bb21d34d26bfddfc94a7b5f00c&contextData=(sc.Default)&comp=wlau,anzlaw.thomsonreuters.com,False
2.4,"13) 38 VR 659, 678; [2013] VSCA 25",https://jade.io/article/290422,jade.io,False
2.4,[1993] 1 Qd R 521,https://www.queenslandjudgments.com.au/case/id/511137,queenslandjudgments.com.au,False
2.4,[2004] QCA 219,http://archive.sclqld.org.au/qjudgment/2004/QCA04-219.pdf,archive.sclqld.org.au,False
2.4,[1993] 1 Qd R 521,https://www.queenslandjudgments.com.au/case/id/511137,queenslandjudgments.com.au,False
2.4,[1997] QCA 337,https://www.queenslandjudgments.com.au/caselaw/qca/1997/337,queenslandjudgments.com.au,False
2.6,"(1994) 181 CLR 230, 244",https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1994389514&pubNum=3586&originatingDoc=Ibb66eed087ac11e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=653331b9b0734f5289fdcde3556dd1a2&contextData=(sc.DocLink)&comp=wlau,anzlaw.thomsonreuters.com,False
2.6,") 181 CLR 230, 244; [1994] HCA 41",https://jade.io/article/67846,jade.io,False
2.6,(1994) 181 CLR 230,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1994389514&pubNum=3586&originatingDoc=Ibb66eed087ac11e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=653331b9b0734f5289fdcde3556dd1a2&contextData=(sc.DocLink)&comp=wlau,anzlaw.thomsonreuters.com,False
2.6,(1994) 181 CLR 230; [1994] HCA 41,https://jade.io/article/67846,jade.io,True
2.6,(2001) 53 NSWLR 251,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=2001896538&pubNum=5138&originatingDoc=Ie822a4d0881711e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=28eecf68ed11459aa4fe35defa8b42d9&contextData=(sc.DocLink)&comp=wlau,anzlaw.thomsonreuters.com,False
2.6," 53 NSWLR 251, 297; [2001] NSWCCA 155",https://jade.io/article/136861,jade.io,False
2.6,[1958] VR 45,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1958052096&pubNum=4888&originatingDoc=Ibbd07600b9f411e88a98823f404cad1c&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=86528a3fcd7f461b82451498018386ce&contextData=(sc.DocLink)&comp=wlau,anzlaw.thomsonreuters.com,False
2.6,[2002] QCA 464,https://archive.sclqld.org.au/qjudgment/2002/QCA02-464.pdf,archive.sclqld.org.au,False
2.6,(1980) 147 CLR 1,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1980155654&pubNum=3586&originatingDoc=I992017609e4511e9bf2e892031bbe848&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=1c3f094a24894040963c92a673c6ba04&contextData=(sc.DocLink)&comp=wlau,anzlaw.thomsonreuters.com,False
2.6,"1980) 147 CLR 1, 9; [1980] HCA 18",https://jade.io/article/66848,jade.io,False
2.6,(1980) 147 CLR 1,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1980155654&pubNum=3586&originatingDoc=I992017609e4511e9bf2e892031bbe848&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=1c3f094a24894040963c92a673c6ba04&contextData=(sc.DocLink)&comp=wlau,anzlaw.thomsonreuters.com,False
2.6,"1980) 147 CLR 1, 7; [1980] HCA 18",https://jade.io/article/66848,jade.io,False
2.6,[1960] 1 QB 325,https://www.iclr.co.uk/document/1950033169/casereport_22502/html,iclr.co.uk,False
2.6,[1968] 1 WLR 1767,https://www.iclr.co.uk/document/1961004032/casereport_77794/html,iclr.co.uk,False
2.6,[1990] WAR 112;,https://anzlaw.thomsonreuters.com/Document/Ib8baa480896211e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,anzlaw.thomsonreuters.com,False
2.6,(1991) 1 NTLR 157,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1991343146&pubNum=6060&originatingDoc=I8b07e4f088a211e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=20129be5727946ad8bc943b14b9ab7d2&contextData=(sc.Default)&comp=wlau,anzlaw.thomsonreuters.com,False
2.6, [1992] 2 Qd R 551,https://www.queenslandjudgments.com.au/case/id/511027,queenslandjudgments.com.au,False
2.6,[1960] 1 QB 325,https://www.iclr.co.uk/document/1950033169/casereport_22502/html,iclr.co.uk,False
2.6,[1958] VR 45,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1958052096&pubNum=4888&originatingDoc=Ibbd07600b9f411e88a98823f404cad1c&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=9ddc9e2728b646619ffe5dc54f10c81d&contextData=(sc.DocLink)&comp=wlau,anzlaw.thomsonreuters.com,False
2.6,[1960] 1 QB 357,https://www.iclr.co.uk/document/1950033178/casereport_77524/html,iclr.co.uk,False
2.7,(2003) 141 A Crim R 471,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=2003275246&pubNum=5341&originatingDoc=I9e37159088ad11e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=8c2c0057f3484eb295bd4e0eef132237&contextData=(sc.Default)&comp=wlau,anzlaw.thomsonreuters.com,False
2.7,[2003] QCA 151,https://www.queenslandjudgments.com.au/caselaw/qca/2003/151,queenslandjudgments.com.au,False
2.7,[2010] 1 Qd R 546,https://www.queenslandjudgments.com.au/case/id/506657,queenslandjudgments.com.au,False
2.7,[1977] 1 WLR 234,https://www.iclr.co.uk/document/1971004381/casereport_1700/html,iclr.co.uk,False
2.7,[2010] 1 Qd R 546,https://www.queenslandjudgments.com.au/case/id/506657,queenslandjudgments.com.au,False
2.7,[2012] QCA 343,http://archive.sclqld.org.au/qjudgment/2012/QCA12-343.pdf,archive.sclqld.org.au,False
2.7,[2010] 1 Qd R 546,https://www.queenslandjudgments.com.au/case/id/506657,queenslandjudgments.com.au,False
2.7,[2012] QCA 343,http://archive.sclqld.org.au/qjudgment/2012/QCA12-343.pdf,archive.sclqld.org.au,False
2.7,[2013] 2 Qd R 175,https://www.queenslandjudgments.com.au/case/id/500364,queenslandjudgments.com.au,False
2.7,[2015] QCA 123,http://archive.sclqld.org.au/qjudgment/2015/QCA15-123.pdf,archive.sclqld.org.au,False
2.8,(2013) 234 A Crim R 309,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=2031464607&pubNum=5341&originatingDoc=Ie0876d7088b511e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=b0c51b77719a4231bdff6d93ffc8ebd5&contextData=(sc.Default)&comp=wlau,anzlaw.thomsonreuters.com,False
2.8,[2013] QCA 238,http://archive.sclqld.org.au/qjudgment/2013/QCA13-238.pdf,archive.sclqld.org.au,False
2.8,(2013) 231 A Crim R 145,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=2031455031&pubNum=5341&originatingDoc=Id82f0b6088b511e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=dcb47ae45f2743fe84c657845fa88b77&contextData=(sc.Default)&comp=wlau,anzlaw.thomsonreuters.com,False
2.8,[2013] QCA 223,http://archive.sclqld.org.au/qjudgment/2013/QCA13-223.pdf,archive.sclqld.org.au,False
3.1,[2010] QCA 372,http://archive.sclqld.org.au/qjudgment/2010/QCA10-372.pdf,archive.sclqld.org.au,False
3.1,(2000) 206 CLR 161,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=2000502276&pubNum=3586&originatingDoc=Iab14d270a4c211e9bf2e892031bbe848&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=809b5e0f4ed54d7ebcd323c4132bf3a7&contextData=(sc.Default)&comp=wlau,anzlaw.thomsonreuters.com,False
3.1,[2000] HCA 60,https://www.hcourt.gov.au/sites/default/files/eresources/2000/HCA/60.pdf,hcourt.gov.au,False
3.1,(2001) 205 CLR 50,https://anzlaw.thomsonreuters.com/Document/Iee73ce3087b411e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0&comp=wlau,anzlaw.thomsonreuters.com,False
3.1,"0, 69-70 [49]-[50]; [2001] HCA 25",https://jade.io/article/68257,jade.io,False
3.1,(2000) 199 CLR 620,https://anzlaw.thomsonreuters.com/Document/Idb19b17087b311e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,anzlaw.thomsonreuters.com,False
3.1,(2000) 199 CLR 620; [2000] HCA 3,https://jade.io/article/68197,jade.io,True
3.1,(2019) 264 CLR 307,https://anzlaw.thomsonreuters.com/Document/Ib145225004d311ea9baa96370827cab3/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,anzlaw.thomsonreuters.com,False
3.1," CLR 307, 323 [46]; [2019] HCA 5",https://jade.io/article/634253,jade.io,False
3.1, [2024] QCA 205,https://archive.sclqld.org.au/qjudgment/2024/QCA24-205.pdf,archive.sclqld.org.au,False
3.1,[2013] QCA 91,http://archive.sclqld.org.au/qjudgment/2013/QCA13-091.pdf,archive.sclqld.org.au,False
3.1,(2005) 227 CLR 166,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=2006843388&pubNum=3586&originatingDoc=Ia55d130087b911e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=8d49c38ef3c64b11961ec20181c49954&contextData=(sc.Default)&comp=wlau,anzlaw.thomsonreuters.com,False
3.1, 196-197 [77]-[80]; [2005] HCA 34,https://jade.io/article/309,jade.io,False
3.1,[2014] QCA 5,http://archive.sclqld.org.au/qjudgment/2014/QCA14-005.pdf,archive.sclqld.org.au,False
3.1,(1986) 161 CLR 158,https://anzlaw.thomsonreuters.com/Document/I53bdf1a087a911e8aca5bab3c9b3f468/View/FullText.html?transitionType=UniqueDocItem&contextData=(sc.Default)&userEnteredCitation=161+CLR+158&comp=wlau,anzlaw.thomsonreuters.com,False
3.1," 158, 161-162, 169; [1986] HCA 76",https://jade.io/article/67328,jade.io,False
3.1,(1988) 52 SASR 186,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1988282967&pubNum=4840&originatingDoc=Ib599aa5088f211e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=0ccfa02288764f0f9db8f06c6bf60ee5&contextData=(sc.Default)&comp=wlau,anzlaw.thomsonreuters.com,False
3.1,(1994) 179 CLR 500,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1994389344&pubNum=3586&originatingDoc=Ib9fed35087ac11e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=c448be6c184e4f73945eada25b218a79&contextData=(sc.Default)&comp=wlau,anzlaw.thomsonreuters.com,False
3.1,") 179 CLR 500, 517; [1994] HCA 28",https://jade.io/article/67831,jade.io,False
3.1,(2015) 255 CLR 161,https://anzlaw.thomsonreuters.com/Link/Document/FullText?refType=U2&serNum=2036816414&pubNum=0003586&originationContext=document&transitionType=DocumentItem&ppcid=34d5567350cd4ca788baf9226af2452e&contextData=(sc.Search)&comp=wlau,anzlaw.thomsonreuters.com,False
3.1,(2015) 255 CLR 161; [2015] HCA 27,https://jade.io/article/402565,jade.io,True
3.2,(2017) 262 CLR 402,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=2042583122&pubNum=3586&originatingDoc=I1197968087ce11e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=8e2972cd12224e3b85e253d8c059c579&contextData=(sc.Default)&comp=wlau,anzlaw.thomsonreuters.com,False
3.2,[2017] HCA 36,https://www.hcourt.gov.au/sites/default/files/eresources/2017/HCA/36.pdf,hcourt.gov.au,False
3.2,Criminal Trial Courts Bench Book,https://www.judcom.nsw.gov.au/publications/benchbks/criminal/index.html,judcom.nsw.gov.au,False
3.2,(2002) 130 A Crim R 545,https://anzlaw.thomsonreuters.com/Document/I4f1fe390881911e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,anzlaw.thomsonreuters.com,False
3.2,); Ward v The Queen [2013] NSWCCA 46,https://jade.io/article/290701,jade.io,False
3.3,[2014] 1 Qd R 438,https://www.queenslandjudgments.com.au/case/id/510223,queenslandjudgments.com.au,False
3.3,[2001] 2 Qd R 662,https://www.queenslandjudgments.com.au/case/id/502917,queenslandjudgments.com.au,False
3.3,(2000) 201 CLR 414,https://anzlaw.thomsonreuters.com/Document/Id5bb558087b311e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,anzlaw.thomsonreuters.com,False
3.3,(2000) 201 CLR 414; [2000] HCA 15,https://jade.io/article/68181,jade.io,True
3.3,[2001] QCA 183,http://archive.sclqld.org.au/qjudgment/2001/QCA01-183.pdf,archive.sclqld.org.au,False
3.3,[2002] HCA 20,https://www.hcourt.gov.au/sites/default/files/eresources/2002/HCA/20.pdf,hcourt.gov.au,False
3.3,[2004] QCA 99,http://archive.sclqld.org.au/qjudgment/2004/QCA04-099.pdf,archive.sclqld.org.au,False
3.3,(2003) 86 SASR 262,https://anzlaw.thomsonreuters.com/Document/Iebbc1e3088e611e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,anzlaw.thomsonreuters.com,False
3.3,") 86 SASR 262, 268; [2003] SASC 310",https://jade.io/article/177687,jade.io,False
3.3,[2020] QCA 37,https://archive.sclqld.org.au/qjudgment/2020/QCA20-037.pdf,archive.sclqld.org.au,False
3.3,[2003] HCA 29,https://www.hcourt.gov.au/sites/default/files/eresources/2003/HCA/29.pdf,hcourt.gov.au,False
3.3,[2001] 2 Qd R 442,https://www.queenslandjudgments.com.au/case/id/506288,queenslandjudgments.com.au,False
3.3,(1991) 172 CLR 353,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1991342452&pubNum=3586&originatingDoc=Id2ca97d087ab11e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=62362460d22e47eca6108042f3406203&contextData=(sc.Default)&comp=wlau,anzlaw.thomsonreuters.com,False
3.3,(1991) 172 CLR 353; [1991] HCA 24,https://jade.io/article/67625,jade.io,True
3.3,(2001) 3 VR 611,https://anzlaw.thomsonreuters.com/Document/Ie50974b0891911e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,anzlaw.thomsonreuters.com,False
3.3,ic (2001) 3 VR 611; [2001] VSCA 188,https://jade.io/article/70592,jade.io,True
3.4,(2005) 227 CLR 319,https://anzlaw.thomsonreuters.com/Document/I0d1d702087ba11e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,anzlaw.thomsonreuters.com,False
3.4,[2005] HCA 65,https://www.hcourt.gov.au/sites/default/files/eresources/2005/HCA/65.pdf,hcourt.gov.au,False
